loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.012368711642920971,0.11121471226215363,0.02439039759337902,0.15617425739765167
0.01229959074407816,0.11090351641178131,0.024264881387352943,0.1557718962430954
0.012394224293529987,0.1113293468952179,0.02432088926434517,0.15595155954360962
0.012404697015881538,0.11137637495994568,0.024389734491705894,0.15617212653160095
0.012401692569255829,0.11136288940906525,0.024180572479963303,0.15550103783607483
0.01240078080445528,0.11135879158973694,0.024548349902033806,0.15667912364006042
0.012370714917778969,0.11122371256351471,0.024253182113170624,0.1557343304157257
0.012326648458838463,0.11102543771266937,0.024185234680771828,0.15551602840423584
0.012292666360735893,0.1108722984790802,0.024294570088386536,0.15586715936660767
0.012266410514712334,0.11075382679700851,0.02426995523273945,0.15578816831111908
