loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.024450281634926796,0.15636585652828217,0.02454625815153122,0.15667244791984558
0.024447426199913025,0.15635672211647034,0.024499280378222466,0.1565224528312683
0.024348508566617966,0.15604008734226227,0.02374775893986225,0.154103085398674
0.02425946295261383,0.15575449168682098,0.023713678121566772,0.1539924591779709
0.0241407360881567,0.15537288784980774,0.07070165127515793,0.26589781045913696
0.024020344018936157,0.1549849808216095,0.02367381937801838,0.15386298298835754
0.023849276825785637,0.15443211793899536,0.024114856496453285,0.15528959035873413
0.023740464821457863,0.154079407453537,0.023681214079260826,0.15388701856136322
0.023696361109614372,0.1539362221956253,0.02421221137046814,0.15560273826122284
0.02363491617143154,0.15373651683330536,0.024236775934696198,0.15568165481090546
