loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.01504512969404459,0.12265859544277191,0.023574870079755783,0.15354110300540924
0.014910758472979069,0.12210961431264877,0.023181919008493423,0.1522561013698578
0.014914428815245628,0.12212464213371277,0.02322346158325672,0.1523924618959427
0.014897347427904606,0.12205468863248825,0.023285353556275368,0.1525953859090805
0.014853504486382008,0.12187495082616806,0.023273443803191185,0.15255635976791382
0.014835174195468426,0.12179972231388092,0.02342691272497177,0.15305852890014648
0.014724616892635822,0.12134503573179245,0.023491146042943,0.1532682180404663
0.014612211845815182,0.12088098376989365,0.023393137380480766,0.15294815599918365
0.014549491927027702,0.12062127143144608,0.023336123675107956,0.15276165306568146
0.014459650032222271,0.12024828791618347,0.023841354995965958,0.15440645813941956
