loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.022813089191913605,0.15104003250598907,0.023142902180552483,0.15212790668010712
0.02272694557905197,0.15075458586215973,0.02316652424633503,0.15220552682876587
0.02264685556292534,0.1504887193441391,0.023227272555232048,0.15240496397018433
0.02252148650586605,0.15007160604000092,0.022791268303990364,0.1509677767753601
0.02231038361787796,0.1493666023015976,0.02358030341565609,0.15355879068374634
0.022151289507746696,0.14883309602737427,0.023372309282422066,0.15288004279136658
0.021994352340698242,0.14830492436885834,0.022859951481223106,0.15119507908821106
0.02181924320757389,0.14771337807178497,0.022863928228616714,0.15120822191238403
0.021650003269314766,0.14713940024375916,0.02281084656715393,0.15103259682655334
0.021419940516352654,0.1463555246591568,0.022565005347132683,0.15021653473377228
