loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.01614079810678959,0.12704643607139587,0.02776321955025196,0.16662298142910004
0.01596638932824135,0.12635818123817444,0.02293790690600872,0.1514526605606079
0.015943776816129684,0.126268669962883,0.022855587303638458,0.15118063986301422
0.01591389998793602,0.12615031003952026,0.02280711755156517,0.15102025866508484
0.01582394912838936,0.12579327821731567,0.02295663207769394,0.1515144556760788
0.015695760026574135,0.12528271973133087,0.022944552823901176,0.15147459506988525
0.015583338215947151,0.12483324110507965,0.02311640977859497,0.15204080939292908
0.015472469851374626,0.12438838183879852,0.02358713001012802,0.15358102321624756
0.01541991624981165,0.12417695671319962,0.023081935942173004,0.1519273966550827
0.015299593098461628,0.12369152158498764,0.023216547444462776,0.15236976742744446
