loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.013147380203008652,0.11466202884912491,0.023936452344059944,0.15471409261226654
0.013078609481453896,0.11436174809932709,0.02403060533106327,0.15501807630062103
0.0131372706964612,0.11461793631315231,0.023984601721167564,0.15486963093280792
0.013160851784050465,0.11472075432538986,0.024020913988351822,0.15498681366443634
0.013135871849954128,0.11461183428764343,0.024168655276298523,0.15546271204948425
0.01308970432728529,0.11441024392843246,0.023841043934226036,0.15440545976161957
0.013067501597106457,0.11431317031383514,0.02813868410885334,0.16774588823318481
0.013024898245930672,0.11412667483091354,0.02394409105181694,0.15473878383636475
0.012987331487238407,0.11396197229623795,0.023972287774086,0.15482987463474274
0.012946374714374542,0.11378213763237,0.024180442094802856,0.1555006206035614
