loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.011474885046482086,0.10712088644504547,0.02799995057284832,0.16733185946941376
0.011343032121658325,0.1065036728978157,0.027265874668955803,0.1651238203048706
0.011460687965154648,0.10705460608005524,0.027523098513484,0.16590087115764618
0.011521251872181892,0.1073370948433876,0.027580080553889275,0.1660725176334381
0.011477653868496418,0.10713381320238113,0.028081009164452553,0.16757389903068542
0.011463488452136517,0.10706768184900284,0.028082052245736122,0.16757699847221375
0.01148856058716774,0.10718470066785812,0.027480415999889374,0.1657721847295761
0.011473704129457474,0.10711538046598434,0.02794675901532173,0.1671728491783142
0.011468470096588135,0.10709094256162643,0.027568340301513672,0.1660371720790863
0.011431826278567314,0.10691972076892853,0.027506213635206223,0.165849968791008
