loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.013157007284462452,0.11470398306846619,0.024671684950590134,0.15707223117351532
0.013093938119709492,0.11442874372005463,0.024530697613954544,0.1566227823495865
0.013189882971346378,0.11484721302986145,0.024337004870176315,0.1560032218694687
0.01320356409996748,0.11490676552057266,0.025395356118679047,0.15935920178890228
0.013177135027945042,0.11479170620441437,0.03175852447748184,0.17820921540260315
0.01316234190016985,0.11472725123167038,0.024997547268867493,0.15810613334178925
0.013147128745913506,0.11466092616319656,0.024363521486520767,0.156088188290596
0.013098370283842087,0.11444811522960663,0.025033552199602127,0.15821994841098785
0.013077274896204472,0.1143559142947197,0.025086499750614166,0.1583871841430664
0.013042169623076916,0.11420232057571411,0.02507426217198372,0.15834854543209076
