loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.01356213167309761,0.11645656824111938,0.023756681010127068,0.15413202345371246
0.01345114130526781,0.11597905308008194,0.02378770522773266,0.15423263609409332
0.01351581048220396,0.11625751852989197,0.024315768852829933,0.155935138463974
0.013529609888792038,0.11631685495376587,0.02418571710586548,0.155517578125
0.013489832170307636,0.11614573746919632,0.023928208276629448,0.15468744933605194
0.01345974113792181,0.11601612716913223,0.023854654282331467,0.15444952249526978
0.013415433466434479,0.11582501232624054,0.024176541715860367,0.15548807382583618
0.013372818939387798,0.11564090847969055,0.024495739489793777,0.15651114284992218
0.013324793428182602,0.11543306708335876,0.02409338764846325,0.15522044897079468
0.013253417797386646,0.11512348800897598,0.024110814556479454,0.1552765816450119
