loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.03885316848754883,0.1971120685338974,0.037647150456905365,0.19402873516082764
0.027105797082185745,0.16463838517665863,0.17727674543857574,0.42104244232177734
0.025803903117775917,0.16063593327999115,0.026299355551600456,0.16217076778411865
0.025874562561511993,0.1608557254076004,0.032393667846918106,0.17998240888118744
0.025540025904774666,0.15981246531009674,0.02480340376496315,0.15749096870422363
0.02528667077422142,0.15901783108711243,0.07925103604793549,0.28151559829711914
0.025109997019171715,0.15846134722232819,0.1316596269607544,0.36284932494163513
0.02546869032084942,0.15958912670612335,0.032338857650756836,0.17983007431030273
0.0251519326120615,0.15859360992908478,0.0238865427672863,0.15455271303653717
0.024997076019644737,0.15810464322566986,0.02383747324347496,0.15439389646053314
