loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.021883346140384674,0.14793020486831665,0.02738424949347973,0.16548186540603638
0.021812593564391136,0.14769087731838226,0.023690668866038322,0.15391772985458374
0.02172197960317135,0.14738377928733826,0.02408611960709095,0.15519703924655914
0.021567687392234802,0.14685940742492676,0.0238751620054245,0.15451589226722717
0.021492507308721542,0.14660322666168213,0.02615782804787159,0.16173382103443146
0.02141168713569641,0.14632733166217804,0.04067530855536461,0.2016812115907669
0.021219361573457718,0.14566867053508759,0.023833880200982094,0.15438225865364075
0.021011723205447197,0.14495420455932617,0.023963086307048798,0.154800146818161
0.020930303260684013,0.14467309415340424,0.02375440113246441,0.15412463247776031
0.02076569013297558,0.1441030502319336,0.023630782961845398,0.1537230759859085
