loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.013042422942817211,0.11420343071222305,0.02435494214296341,0.15606069564819336
0.012917338870465755,0.1136544719338417,0.024146027863025665,0.1553899198770523
0.012988966889679432,0.11396914720535278,0.024192703887820244,0.15554003417491913
0.013033698312938213,0.11416522413492203,0.024320906028151512,0.1559516191482544
0.013036240823566914,0.11417635530233383,0.02416807785630226,0.15546084940433502
0.012988362461328506,0.11396649479866028,0.024093719199299812,0.15522152185440063
0.012952200137078762,0.11380773037672043,0.024451114237308502,0.15636852383613586
0.012947975657880306,0.11378917098045349,0.0241098515689373,0.1552734673023224
0.012872346676886082,0.1134563609957695,0.024655219167470932,0.15701980888843536
0.012799793854355812,0.1131361722946167,0.024270834401249886,0.1557909995317459
