loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.011601910926401615,0.10771216452121735,0.024753279983997345,0.15733174979686737
0.011507287621498108,0.10727202892303467,0.025144699960947037,0.1585708111524582
0.011589700356125832,0.10765547305345535,0.025148842483758926,0.158583864569664
0.011642700992524624,0.10790134966373444,0.024927115067839622,0.15788322687149048
0.011647113598883152,0.1079217940568924,0.025030482560396194,0.15821024775505066
0.011633872985839844,0.10786043107509613,0.02543003484606743,0.15946798026561737
0.011607777327299118,0.1077393963932991,0.02561965398490429,0.16006140410900116
0.011620650999248028,0.10779912024736404,0.025488242506980896,0.15965037047863007
0.011574972420930862,0.1075870469212532,0.025028733536601067,0.15820471942424774
0.011553638614714146,0.10748784989118576,0.025547299534082413,0.15983521938323975
