loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.011351260356605053,0.10654229670763016,0.024974275380373,0.15803250670433044
0.011241299100220203,0.10602499544620514,0.025350844487547874,0.15921948850154877
0.011378513649106026,0.10667011886835098,0.0251458827406168,0.15857453644275665
0.01140653807669878,0.10680139809846878,0.025548771023750305,0.15983982384204865
0.011407788842916489,0.10680725425481796,0.024977663531899452,0.15804323554039001
0.011424466967582703,0.10688529908657074,0.02520178258419037,0.15875069797039032
0.01139754056930542,0.10675927251577377,0.025166459381580353,0.15863940119743347
0.011370901018381119,0.10663443058729172,0.025252310559153557,0.15890975296497345
0.011338625103235245,0.10648298263549805,0.025618085637688637,0.16005650162696838
0.01132675539702177,0.10642722994089127,0.02539837546646595,0.15936867892742157
