loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.02515687420964241,0.15860918164253235,0.04549329727888107,0.21329158544540405
0.025104349479079247,0.15844352543354034,0.02487359009683132,0.1577136367559433
0.024995163083076477,0.15809859335422516,0.024283841252326965,0.15583273768424988
0.02496163919568062,0.15799252688884735,0.024080010131001472,0.15517735481262207
0.024935664609074593,0.1579103022813797,0.06517523527145386,0.25529441237449646
0.024840887635946274,0.15760992467403412,0.024207143113017082,0.15558645129203796
0.024808702990412712,0.1575077921152115,0.023731371387839317,0.15404990315437317
0.02483338490128517,0.15758612751960754,0.025943957269191742,0.1610712856054306
0.024710802361369133,0.15719670057296753,0.02409868873655796,0.15523752570152283
0.024649523198604584,0.15700165927410126,0.06795749813318253,0.26068657636642456
