loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,epoch
0.0148414764553308,0.121825598180294,0.0235342904925346,0.1534088999032974,113
0.0148114366456866,0.1217022463679313,0.0235524978488683,0.1534682363271713,114
0.0147513160482048,0.1214549988508224,0.0234343986958265,0.1530829817056656,115
0.0147245926782488,0.121344931423664,0.023720508441329,0.1540146321058273,116
0.0146572804078459,0.1210672557353973,0.0237023457884788,0.1539556682109832,117
0.0146196000277996,0.1209115386009216,0.0234765019267797,0.1532204300165176,118
0.014605576172471,0.1208535283803939,0.0237138755619525,0.1539930999279022,119
0.0145109100267291,0.1204612478613853,0.0237279161810874,0.1540386825799942,120
0.0143142752349376,0.1196422800421714,0.0239518973976373,0.1547640115022659,121
0.014285946264863,0.1195238307118415,0.0235984120517969,0.1536177396774292,122
0.0143166407942771,0.1196521669626236,0.0240336488932371,0.1550278961658477,123
0.0143160698935389,0.1196497827768325,0.0246677435934543,0.1570596843957901,124
0.0142743848264217,0.1194754540920257,0.023771047592163,0.1541786193847656,125
0.014253094792366,0.1193863227963447,0.0237378031015396,0.1540707796812057,126
0.0142007376998662,0.1191668510437011,0.0237346645444631,0.1540605872869491,127
0.0141519578173756,0.1189620047807693,0.0239090826362371,0.1546256244182586,128
0.014108195900917,0.1187779232859611,0.0237027611583471,0.1539570093154907,129
0.0140842730179429,0.1186771765351295,0.0241270381957292,0.1553288102149963,130
0.0138803962618112,0.1178150922060012,0.0240951124578714,0.1552260071039199,131
0.0138343768194317,0.1176196262240409,0.0240659974515438,0.1551321893930435,132
0.0138876726850867,0.1178459674119949,0.0240050479769706,0.1549356281757354,133
0.0138925593346357,0.1178667023777961,0.0243839584290981,0.1561536341905594,134
0.0138571141287684,0.1177162453532219,0.0244297627359628,0.1563002318143844,136
0.0138041023164987,0.1174908578395843,0.0246146041899919,0.1568904221057891,137
0.013773282058537,0.1173596233129501,0.0241105444729328,0.1552757024765014,138
0.0137324938550591,0.1171857267618179,0.024006986990571,0.1549418866634369,139
0.013496171683073,0.1161730214953422,0.0244635418057441,0.1564082503318786,141
0.0134427761659026,0.1159429848194122,0.0241788309067487,0.1554954349994659,142
0.0135123720392584,0.116242729127407,0.0242733210325241,0.1557989716529846,143
0.0135071482509374,0.1162202581763267,0.0243891198188066,0.1561701595783233,144
0.0134943220764398,0.1161650642752647,0.0243531744927167,0.1560550332069397,145
0.0134920617565512,0.1161553338170051,0.0241478085517883,0.1553956568241119,146
0.013424364849925,0.115863561630249,0.024615328758955,0.1568927317857742,147
0.0134145785123109,0.115821324288845,0.0246180724352598,0.156901478767395,148
0.0133469868451356,0.1155291572213172,0.0249462500214576,0.1579438149929046,150
0.0131570072844624,0.1147039830684661,0.0246716849505901,0.1570722311735153,151
0.0130939381197094,0.1144287437200546,0.0245306976139545,0.1566227823495865,152
0.0131898829713463,0.1148472130298614,0.0243370048701763,0.1560032218694687,153
0.0132035640999674,0.1149067655205726,0.025395356118679,0.1593592017889022,154
0.0131623419001698,0.1147272512316703,0.0249975472688674,0.1581061333417892,156
0.0131471287459135,0.1146609261631965,0.0243635214865207,0.156088188290596,157
0.013098370283842,0.1144481152296066,0.0250335521996021,0.1582199484109878,158
0.0130772748962044,0.1143559142947197,0.0250864997506141,0.1583871841430664,159
0.0130421696230769,0.1142023205757141,0.0250742621719837,0.1583485454320907,160
0.0128610469400882,0.113406553864479,0.0249963738024234,0.1581024229526519,161
0.0128089869394898,0.1131767928600311,0.0253896173089742,0.1593412011861801,162
0.0128868604078888,0.1135203093290329,0.0251856613904237,0.1586999148130417,163
0.0128954909741878,0.1135583147406578,0.0250240452587604,0.158189907670021,164
0.0128912543877959,0.1135396584868431,0.0245682783424854,0.1567427068948745,165
0.0129193030297756,0.1136631146073341,0.0249586254358291,0.1579829901456833,166
0.0128704346716403,0.1134479418396949,0.0246308129280805,0.156942069530487,167
0.0128302862867712,0.1132708564400672,0.0249081254005432,0.1578230857849121,168
0.0128097888082265,0.1131803393363952,0.0250416696071624,0.1582455933094024,169
0.0128102740272879,0.1131824776530265,0.0245077237486839,0.1565494239330291,170
0.0126333627849817,0.1123982295393943,0.0257780943065881,0.1605555862188339,171
0.0125810671597719,0.1121653541922569,0.0248511880636215,0.1576426029205322,172
0.0126171363517642,0.1123260259628295,0.0258134771138429,0.1606657356023788,173
0.0126273231580853,0.1123713627457618,0.0251117404550313,0.1584668457508087,174
0.0126598067581653,0.1125158071517944,0.0255160965025424,0.1597375869750976,175
0.0126314647495746,0.112389788031578,0.0248937085270881,0.1577773988246917,176
0.0126007413491606,0.1122530251741409,0.0248491372913122,0.1576360911130905,177
0.0125873601064085,0.1121934056282043,0.024540850892663,0.1566551923751831,178
0.0125751346349716,0.1121389046311378,0.0248989034444093,0.1577938646078109,179
0.0125641049817204,0.1120897158980369,0.0249445438385009,0.1579384207725525,180
0.0123940026387572,0.1113283559679985,0.0252974983304739,0.1590518802404403,181
0.0123296864330768,0.1110391169786453,0.0250814594328403,0.1583712697029113,182
0.0124050173908472,0.1113778129220008,0.0250318627804517,0.1582146137952804,183
0.0124241802841424,0.1114638075232505,0.0251592025160789,0.1586165279150009,184
0.0124084539711475,0.1113932356238365,0.0251805242151021,0.1586837172508239,185
0.0124006532132625,0.1113582178950309,0.0249112751334905,0.1578330546617508,186
0.0124140689149498,0.1114184409379959,0.0260116569697856,0.1612813025712967,187
0.0123818488791584,0.1112737581133842,0.0254448931664228,0.1595145612955093,188
0.0123610664159059,0.1111803352832794,0.0253467243164777,0.1592065393924713,189
0.0123285483568906,0.1110339984297752,0.0250308290123939,0.1582113355398178,190
0.0121495695784688,0.1102250888943672,0.0251306816935539,0.158526599407196,191
0.012121407315135,0.1100972592830658,0.0250432789325714,0.1582506895065307,192
0.0121986353769898,0.1104474291205406,0.0252957809716463,0.159046471118927,193
0.0122237931936979,0.110561266541481,0.0249478295445442,0.1579488217830658,194
0.0122199952602386,0.1105440855026245,0.0252480413764715,0.1588963270187378,195
0.0122172199189662,0.1105315312743187,0.0250055883079767,0.1581315547227859,196
0.012214277870953,0.1105182245373725,0.0262307189404964,0.1619590073823928,197
0.012172651477158,0.1103297397494316,0.0259733498096466,0.1611624956130981,198
0.0121575184166431,0.1102611348032951,0.0257667265832424,0.1605201810598373,199
0.0121308472007513,0.1101401224732399,0.0252677481621503,0.1589583158493042,200
