loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.0251771230250597,0.1586730033159256,0.025645239278674126,0.16014130413532257
0.02511575073003769,0.1584794968366623,0.024373361840844154,0.156119704246521
0.02522854320704937,0.15883494913578033,0.026540612801909447,0.16291290521621704
0.025151582434773445,0.15859250724315643,0.024284014478325844,0.15583328902721405
0.02501624822616577,0.15816526114940643,0.02356436662375927,0.15350688993930817
0.024895917624235153,0.15778440237045288,0.03289717808365822,0.18137578666210175
0.024833019822835922,0.15758496522903442,0.023429961875081062,0.15306848287582397
0.02472768910229206,0.15725040435791016,0.023576784878969193,0.15354733169078827
0.024710403755307198,0.15719543397426605,0.02595214545726776,0.1610966920852661
0.024678315967321396,0.1570933312177658,0.023364199325442314,0.15285351872444153
