,name,metric_type,area,perimeter,perimeter_area_ratio,shape_index,fractal_dimension
0,no_distance_an_qing_shi_2005_2007_2017_2019,STD,100.48125632202105,8678.133681404546,380.3603166507957,0.5229584318975814,0.045488963819845525
1,no_distance_an_qing_shi_2005_2007_2017_2019,Mean,3.742853694250882,863.6417140783144,747.225480552596,1.2817796776551937,1.0521227277299752
2,no_distance_an_yang_shi_2005_2007_2017_2019,STD,247.24774349932125,17525.536799426678,434.82675185739294,0.6540076476312857,0.04559243522185725
3,no_distance_an_yang_shi_2005_2007_2017_2019,Mean,16.858674141151738,2079.5427695752783,568.6007874002961,1.3996391544589843,1.0587337222837043
4,no_distance_bang_bu_shi_2005_2007_2017_2019,STD,162.02831206999883,13277.59712324457,424.6135500330279,0.7479711421777593,0.05372161185177658
5,no_distance_bang_bu_shi_2005_2007_2017_2019,Mean,9.124499361123252,1574.5390528572968,707.5495863986934,1.4112732277745133,1.0623932237996478
6,no_distance_bao_ding_shi_2005_2007_2017_2019,STD,216.68798836154107,17464.159508130102,483.6668409596478,0.7423345571128318,0.05165096240048042
7,no_distance_bao_ding_shi_2005_2007_2017_2019,Mean,15.992092509007009,2041.065601141293,725.7033777485751,1.4052080061624705,1.0569504554768614
8,no_distance_bei_jing_shi_2005_2007_2017_2019,STD,332.61863205014635,47133.73380450135,451.9743556171943,0.8732856086987792,0.05134906910343225
9,no_distance_bei_jing_shi_2005_2007_2017_2019,Mean,7.426521716504347,1356.5600100265765,936.732028750414,1.2815976150338717,1.046899073198716
10,no_distance_bin_zhou_shi_2005_2007_2017_2019,STD,211.00039557962492,14335.89930085442,428.7516571677388,0.6472755548837182,0.048168244543973955
11,no_distance_bin_zhou_shi_2005_2007_2017_2019,Mean,11.836743300142162,1629.143380556197,658.8394286470173,1.3546223663613897,1.0548519513864594
12,no_distance_bo_zhou_shi_2005_2007_2017_2019,STD,200.42521852630222,17820.17382387171,428.3253888656862,0.6172880907359702,0.0489032704777892
13,no_distance_bo_zhou_shi_2005_2007_2017_2019,Mean,7.132265622294991,1363.8327953160947,636.7259852731206,1.374176098028033,1.0582025146727887
14,no_distance_cang_zhou_shi_2005_2007_2017_2019,STD,163.02148057595718,15608.667214449863,467.0196397532545,0.6993478248806296,0.051442457402271775
15,no_distance_cang_zhou_shi_2005_2007_2017_2019,Mean,10.025343053169257,1521.0640322529634,797.3430557289862,1.3521580305043823,1.0539031785256672
16,no_distance_chang_zhou_shi_2005_2007_2017_2019,STD,430.35428353261153,49746.704935579735,409.9882472392074,0.72791908727668,0.04671626393899772
17,no_distance_chang_zhou_shi_2005_2007_2017_2019,Mean,7.124323316993839,1172.7571684262505,890.2589304538525,1.2482464689255157,1.0472056411127522
18,no_distance_cheng_de_shi_2005_2007_2017_2019,STD,28.854913764166668,3158.231694116841,506.0910260636217,0.5096352585044531,0.049978896464940685
19,no_distance_cheng_de_shi_2005_2007_2017_2019,Mean,4.140241725891821,863.8699933131381,1020.3128185293881,1.2626435988603548,1.0442675537187416
20,no_distance_chi_zhou_shi_2005_2007_2017_2019,STD,72.26753702810248,7020.979075258559,308.4258666909806,0.5075835484208489,0.03998064585460609
21,no_distance_chi_zhou_shi_2005_2007_2017_2019,Mean,4.732326816267484,1048.6364128736977,582.6518047027167,1.3224085333568045,1.0577554910612277
22,no_distance_chu_zhou_shi_2005_2007_2017_2019,STD,112.53537551111512,7022.051059962084,387.00195795781815,0.4777136493917584,0.043861145106503886
23,no_distance_chu_zhou_shi_2005_2007_2017_2019,Mean,4.504982191839845,941.2889539919933,696.3104489891887,1.307822451826264,1.055473608339522
24,no_distance_de_zhou_shi_2005_2007_2017_2019,STD,126.27977042686892,9720.150585635356,471.87411135570335,0.6105487240106073,0.05057061953708316
25,no_distance_de_zhou_shi_2005_2007_2017_2019,Mean,9.174705855021326,1516.470870411786,662.3843376037327,1.3880627359467859,1.0574037635088958
26,no_distance_dong_ying_shi_2005_2007_2017_2019,STD,577.5368557073938,36536.976889928934,360.297025497651,0.7816592167310309,0.046760843491167985
27,no_distance_dong_ying_shi_2005_2007_2017_2019,Mean,19.02267547363255,2040.7579117723217,644.3944739437941,1.377318680501893,1.0600477043612273
28,no_distance_fu_yang_shi_2005_2007_2017_2019,STD,546.8237310490493,54466.219806920715,452.0797130283957,0.8352192872500664,0.052121458823993154
29,no_distance_fu_yang_shi_2005_2007_2017_2019,Mean,11.215413540942873,1871.7421148568483,667.5188254796411,1.4151772355112702,1.0602462487781632
30,no_distance_han_dan_shi_2005_2007_2017_2019,STD,473.2923223281206,32529.4322208495,430.9732350575028,0.685850998628191,0.044480845786642416
31,no_distance_han_dan_shi_2005_2007_2017_2019,Mean,19.843960828964285,2266.004550124529,555.9928670425396,1.415266666748271,1.061323776468749
32,no_distance_heng_shui_shi_2005_2007_2017_2019,STD,107.23945153520802,6856.817366238971,392.21377767756053,0.5667511800803919,0.0472293672669199
33,no_distance_heng_shui_shi_2005_2007_2017_2019,Mean,13.189973030629739,1922.935214881245,487.18217679768975,1.4674026141542498,1.0657854300929879
34,no_distance_he_bi_shi_2005_2007_2017_2019,STD,127.03858047143929,10206.987341609467,457.34987203430245,0.6505438197532041,0.046220094013776226
35,no_distance_he_bi_shi_2005_2007_2017_2019,Mean,13.608404363408667,1795.3089570272048,637.3607536892833,1.3600629969035578,1.054685755284477
36,no_distance_he_fei_shi_2005_2007_2017_2019,STD,594.29087085043,34560.315918203465,352.4929147194735,0.6316029543525375,0.04533911296769819
37,no_distance_he_fei_shi_2005_2007_2017_2019,Mean,9.540022489138849,1430.908086463967,599.0226808837988,1.3636945381757866,1.0594396151089276
38,no_distance_he_ze_shi_2005_2007_2017_2019,STD,510.3230398904012,40588.67835813689,481.5304123550813,0.7301537076709793,0.049264795196915234
39,no_distance_he_ze_shi_2005_2007_2017_2019,Mean,14.759857613286147,2022.8890777926938,631.0617118908814,1.3903601181169865,1.0557650364557845
40,no_distance_huai_an_shi_2005_2007_2017_2019,STD,229.48033665361064,15013.526508792436,340.4007189574259,0.554875942979444,0.05021534499248586
41,no_distance_huai_an_shi_2005_2007_2017_2019,Mean,5.1518113460313675,1019.274600310294,729.3801563627048,1.381248103592008,1.0663634120996854
42,no_distance_huai_bei_shi_2005_2007_2017_2019,STD,318.4439134657805,22829.905379324664,424.6088860535741,0.6578429753684147,0.04729645825348575
43,no_distance_huai_bei_shi_2005_2007_2017_2019,Mean,12.027602041508887,1697.9168448971309,599.9624940027644,1.3658862049436369,1.055738437368224
44,no_distance_huai_nan_shi_2005_2007_2017_2019,STD,314.7026799786112,22607.769016643193,450.01485512952866,0.7641967401820347,0.05152642659269359
45,no_distance_huai_nan_shi_2005_2007_2017_2019,Mean,11.829371034269661,1694.8334034399475,720.9514285592608,1.379453781289693,1.0574461331271647
46,no_distance_huang_shan_shi_2005_2007_2017_2019,STD,96.68452712230126,8746.544743440803,342.2530500284976,0.47240874754115025,0.0379005622127731
47,no_distance_huang_shan_shi_2005_2007_2017_2019,Mean,5.3272236252824285,1001.2504546394649,640.4319209430563,1.2917416769355077,1.055410017105978
48,no_distance_jiao_zuo_shi_2005_2007_2017_2019,STD,512.3758590390545,34465.626192662756,497.22782313269,0.6859384373399551,0.04776682465818102
49,no_distance_jiao_zuo_shi_2005_2007_2017_2019,Mean,14.455925850260332,1603.9809359019152,837.260907179987,1.287338565696399,1.0484454845139144
50,no_distance_ji_nan_shi_2005_2007_2017_2019,STD,412.562833238563,40713.34226269341,463.892174464094,0.7391590537074877,0.04874278301572962
51,no_distance_ji_nan_shi_2005_2007_2017_2019,Mean,9.461901738241439,1449.005204305296,820.4190452496216,1.2896073421098533,1.047792190789527
52,no_distance_ji_ning_shi_2005_2007_2017_2019,STD,312.04166594326574,24357.167880668356,464.27317259828914,0.6990981499699629,0.047114754683023896
53,no_distance_ji_ning_shi_2005_2007_2017_2019,Mean,14.019692283213487,1836.663683927442,665.6054821892652,1.3447237007369592,1.0522983174463556
