img_type,city,Acc_type,val,year
no_distance,wu_hu_shi,Change_ratio,0.5387762767465695,2014_2016
no_distance,wu_hu_shi,Overal_Acc,0.9035861248852736,2014_2016
no_distance,he_ze_shi,FoM,0.18900580842125786,2014_2016
no_distance,he_ze_shi,Change_ratio,0.29978897624286205,2014_2016
no_distance,he_ze_shi,Overal_Acc,0.924063790424645,2014_2016
no_distance,lai_wu_shi,FoM,0.20100403590682242,2014_2016
no_distance,lai_wu_shi,Change_ratio,0.47113836327478587,2014_2016
no_distance,lai_wu_shi,Overal_Acc,0.916898610862089,2014_2016
no_distance,bang_bu_shi,FoM,0.18318528690255534,2014_2016
no_distance,bang_bu_shi,Change_ratio,0.3532062033050774,2014_2016
no_distance,bang_bu_shi,Overal_Acc,0.9352133287008872,2014_2016
no_distance,heng_shui_shi,FoM,0.1896373963493087,2014_2016
no_distance,heng_shui_shi,Change_ratio,0.30755622371670516,2014_2016
no_distance,heng_shui_shi,Overal_Acc,0.9541592077672634,2014_2016
no_distance,xu_chang_shi,FoM,0.23991143191895817,2014_2016
no_distance,xu_chang_shi,Change_ratio,0.4401319876087043,2014_2016
no_distance,xu_chang_shi,Overal_Acc,0.9031737815983635,2014_2016
no_distance,lian_yun_gang_shi,FoM,0.20544131308230154,2014_2016
no_distance,lian_yun_gang_shi,Change_ratio,0.42271809862477505,2014_2016
no_distance,lian_yun_gang_shi,Overal_Acc,0.9221351586263073,2014_2016
no_distance,xing_tai_shi,FoM,0.20355596722389505,2014_2016
no_distance,xing_tai_shi,Change_ratio,0.3271249528103116,2014_2016
no_distance,xing_tai_shi,Overal_Acc,0.9476684504090855,2014_2016
no_distance,han_dan_shi,FoM,0.1976363133570176,2014_2016
no_distance,han_dan_shi,Change_ratio,0.3372659994879965,2014_2016
no_distance,han_dan_shi,Overal_Acc,0.9401196969698676,2014_2016
no_distance,zheng_zhou_shi,FoM,0.2929113931370647,2014_2016
no_distance,zheng_zhou_shi,Change_ratio,0.5168372996971906,2014_2016
no_distance,zheng_zhou_shi,Overal_Acc,0.8445560966408668,2014_2016
no_distance,tong_ling_shi,FoM,0.18123983059776647,2014_2016
no_distance,tong_ling_shi,Change_ratio,0.5096715419479059,2014_2016
no_distance,tong_ling_shi,Overal_Acc,0.8879986923430851,2014_2016
no_distance,zhen_jiang_shi,FoM,0.2578259606775061,2014_2016
no_distance,zhen_jiang_shi,Change_ratio,0.5481381412409786,2014_2016
no_distance,zhen_jiang_shi,Overal_Acc,0.8547834575059768,2014_2016
no_distance,fu_yang_shi,FoM,0.15749510899531752,2014_2016
no_distance,fu_yang_shi,Change_ratio,0.2900369978191997,2014_2016
no_distance,fu_yang_shi,Overal_Acc,0.9235600988418798,2014_2016
no_distance,qing_dao_shi,FoM,0.22479443935668225,2014_2016
no_distance,qing_dao_shi,Change_ratio,0.3586692371249041,2014_2016
no_distance,qing_dao_shi,Overal_Acc,0.9308610041119629,2014_2016
no_distance,ma_an_shan_shi,FoM,0.21367442137513168,2014_2016
no_distance,ma_an_shan_shi,Change_ratio,0.5090184837520476,2014_2016
no_distance,ma_an_shan_shi,Overal_Acc,0.9025111674106043,2014_2016
no_distance,zhu_ma_dian_shi,FoM,0.16388257999837272,2014_2016
no_distance,zhu_ma_dian_shi,Change_ratio,0.33206134243531343,2014_2016
no_distance,zhu_ma_dian_shi,Overal_Acc,0.9480909357926326,2014_2016
no_distance,he_bi_shi,FoM,0.16398891102183225,2014_2016
no_distance,he_bi_shi,Change_ratio,0.3491660347621748,2014_2016
no_distance,he_bi_shi,Overal_Acc,0.9356842686989105,2014_2016
no_distance,huang_shan_shi,FoM,0.20406643889766674,2014_2016
no_distance,huang_shan_shi,Change_ratio,0.652344717739548,2014_2016
no_distance,huang_shan_shi,Overal_Acc,0.97809486605915,2014_2016
no_distance,san_men_xia_shi,FoM,0.23792384886159682,2014_2016
no_distance,san_men_xia_shi,Change_ratio,0.6242490393346088,2014_2016
no_distance,san_men_xia_shi,Overal_Acc,0.9824767282863277,2014_2016
no_distance,dong_ying_shi,FoM,0.19369753860849695,2014_2016
no_distance,dong_ying_shi,Change_ratio,0.442041402517505,2014_2016
no_distance,dong_ying_shi,Overal_Acc,0.9228053285277643,2014_2016
no_distance,lin_yi_shi,FoM,0.2591276524656684,2014_2016
no_distance,lin_yi_shi,Change_ratio,0.42533919408144644,2014_2016
no_distance,lin_yi_shi,Overal_Acc,0.9267057480971158,2014_2016
no_distance,bo_zhou_shi,FoM,0.10651986199525854,2014_2016
no_distance,bo_zhou_shi,Change_ratio,0.24657627452667732,2014_2016
no_distance,bo_zhou_shi,Overal_Acc,0.9500696301259017,2014_2016
no_distance,bao_ding_shi,FoM,0.17124931297788068,2014_2016
no_distance,bao_ding_shi,Change_ratio,0.28685966925653245,2014_2016
no_distance,bao_ding_shi,Overal_Acc,0.9627858643240285,2014_2016
no_distance,xin_yang_shi,FoM,0.1415201531640865,2014_2016
no_distance,xin_yang_shi,Change_ratio,0.30640725812763125,2014_2016
no_distance,xin_yang_shi,Overal_Acc,0.9609007040570231,2014_2016
no_distance,liu_an_shi,FoM,0.14121736216351455,2014_2016
no_distance,liu_an_shi,Change_ratio,0.3551060778192974,2014_2016
no_distance,liu_an_shi,Overal_Acc,0.9594824903119163,2014_2016
no_distance,bei_jing_shi,FoM,0.14690877632889288,2014_2016
no_distance,bei_jing_shi,Change_ratio,0.3268676854557026,2014_2016
no_distance,bei_jing_shi,Overal_Acc,0.9468158566038953,2014_2016
no_distance,nan_jing_shi,FoM,0.24531219037202756,2014_2016
no_distance,nan_jing_shi,Change_ratio,0.4737451233016214,2014_2016
no_distance,nan_jing_shi,Overal_Acc,0.8628318373027303,2014_2016
no_distance,nan_tong_shi,FoM,0.22354519185761546,2014_2016
no_distance,nan_tong_shi,Change_ratio,0.6049870545280615,2014_2016
no_distance,nan_tong_shi,Overal_Acc,0.8426071385106717,2014_2016
no_distance,nan_yang_shi,FoM,0.16113988567100956,2014_2016
no_distance,nan_yang_shi,Change_ratio,0.4457312640689221,2014_2016
no_distance,nan_yang_shi,Overal_Acc,0.9466870616140787,2014_2016
no_distance,he_fei_shi,FoM,0.2188731166717553,2014_2016
no_distance,he_fei_shi,Change_ratio,0.49000603042819413,2014_2016
no_distance,he_fei_shi,Overal_Acc,0.8901139149504982,2014_2016
no_distance,zhou_kou_shi,FoM,0.17613990559195727,2014_2016
no_distance,zhou_kou_shi,Change_ratio,0.2638930812168192,2014_2016
no_distance,zhou_kou_shi,Overal_Acc,0.9439960507131393,2014_2016
no_distance,tang_shan_shi,FoM,0.2104626937539563,2014_2016
no_distance,tang_shan_shi,Change_ratio,0.4584830935009991,2014_2016
no_distance,tang_shan_shi,Overal_Acc,0.9298668205891809,2014_2016
no_distance,shang_qiu_shi,FoM,0.17979414934750165,2014_2016
no_distance,shang_qiu_shi,Change_ratio,0.29079171535302933,2014_2016
no_distance,shang_qiu_shi,Overal_Acc,0.9320558386551994,2014_2016
no_distance,tian_jin_shi,FoM,0.19140862810267473,2014_2016
no_distance,tian_jin_shi,Change_ratio,0.46492026656847607,2014_2016
no_distance,tian_jin_shi,Overal_Acc,0.8917648426648568,2014_2016
no_distance,wei_hai_shi,FoM,0.247678907272565,2014_2016
no_distance,wei_hai_shi,Change_ratio,0.6138062598937631,2014_2016
no_distance,wei_hai_shi,Overal_Acc,0.9297532972496362,2014_2016
no_distance,an_qing_shi,FoM,0.168536293543399,2014_2016
no_distance,an_qing_shi,Change_ratio,0.4081516774948647,2014_2016
no_distance,an_qing_shi,Overal_Acc,0.9604890012577716,2014_2016
no_distance,an_yang_shi,FoM,0.2019370735271021,2014_2016
no_distance,an_yang_shi,Change_ratio,0.35196676983647357,2014_2016
no_distance,an_yang_shi,Overal_Acc,0.9407514577546665,2014_2016
no_distance,xuan_cheng_shi,FoM,0.18458328326045337,2014_2016
no_distance,xuan_cheng_shi,Change_ratio,0.6165492175757313,2014_2016
no_distance,xuan_cheng_shi,Overal_Acc,0.9575419675177338,2014_2016
no_distance,su_qian_shi,FoM,0.182828496723497,2014_2016
no_distance,su_qian_shi,Change_ratio,0.4462630002469918,2014_2016
no_distance,su_qian_shi,Overal_Acc,0.919871709348073,2014_2016
no_distance,chang_zhou_shi,FoM,0.25688616569201383,2014_2016
no_distance,chang_zhou_shi,Change_ratio,0.48965945008524614,2014_2016
no_distance,chang_zhou_shi,Overal_Acc,0.8578491150146257,2014_2016
no_distance,ping_ding_shan_shi,FoM,0.2260648510835486,2014_2016
no_distance,ping_ding_shan_shi,Change_ratio,0.4411809166237474,2014_2016
no_distance,ping_ding_shan_shi,Overal_Acc,0.930203564217478,2014_2016
no_distance,lang_fang_shi,FoM,0.2012437132069456,2014_2016
no_distance,lang_fang_shi,Change_ratio,0.38156696085874603,2014_2016
no_distance,lang_fang_shi,Overal_Acc,0.9183559716120989,2014_2016
no_distance,kai_feng_shi,FoM,0.2635714695379444,2014_2016
no_distance,kai_feng_shi,Change_ratio,0.41868199801930633,2014_2016
no_distance,kai_feng_shi,Overal_Acc,0.9021219162755537,2014_2016
no_distance,zhang_jia_kou_shi,FoM,0.21374877740632878,2014_2016
no_distance,zhang_jia_kou_shi,Change_ratio,0.7504752458731303,2014_2016
no_distance,zhang_jia_kou_shi,Overal_Acc,0.9758588788286114,2014_2016
no_distance,xu_zhou_shi,FoM,0.21752693085885494,2014_2016
no_distance,xu_zhou_shi,Change_ratio,0.3542802220753421,2014_2016
no_distance,xu_zhou_shi,Overal_Acc,0.9040071236740962,2014_2016
no_distance,de_zhou_shi,FoM,0.15336818690942505,2014_2016
no_distance,de_zhou_shi,Change_ratio,0.26559249974891985,2014_2016
no_distance,de_zhou_shi,Overal_Acc,0.950054589097808,2014_2016
no_distance,yang_zhou_shi,FoM,0.2481722785078708,2014_2016
no_distance,yang_zhou_shi,Change_ratio,0.567828445731406,2014_2016
no_distance,yang_zhou_shi,Overal_Acc,0.8983528986886765,2014_2016
no_distance,cheng_de_shi,FoM,0.20267222552685377,2014_2016
no_distance,cheng_de_shi,Change_ratio,0.8398310291832282,2014_2016
no_distance,cheng_de_shi,Overal_Acc,0.9930542371976933,2014_2016
no_distance,xin_xiang_shi,FoM,0.22117475545526583,2014_2016
no_distance,xin_xiang_shi,Change_ratio,0.3481063477005732,2014_2016
no_distance,xin_xiang_shi,Overal_Acc,0.9299428559625377,2014_2016
no_distance,wu_xi_shi,FoM,0.2457305574868612,2014_2016
no_distance,wu_xi_shi,Change_ratio,0.45396376748739287,2014_2016
no_distance,wu_xi_shi,Overal_Acc,0.8488480501341963,2014_2016
no_distance,ri_zhao_shi,FoM,0.2464819226545187,2014_2016
no_distance,ri_zhao_shi,Change_ratio,0.45399052214212626,2014_2016
no_distance,ri_zhao_shi,Overal_Acc,0.9320925366160894,2014_2016
no_distance,zao_zhuang_shi,FoM,0.17320815312380186,2014_2016
no_distance,zao_zhuang_shi,Change_ratio,0.27936349592482806,2014_2016
no_distance,zao_zhuang_shi,Overal_Acc,0.9240375366197587,2014_2016
no_distance,chi_zhou_shi,FoM,0.16278828743804008,2014_2016
no_distance,chi_zhou_shi,Change_ratio,0.5460549983157275,2014_2016
no_distance,chi_zhou_shi,Overal_Acc,0.9653665667880462,2014_2016
no_distance,cang_zhou_shi,FoM,0.17048100412606512,2014_2016
no_distance,cang_zhou_shi,Change_ratio,0.2916937445749062,2014_2016
no_distance,cang_zhou_shi,Overal_Acc,0.9464189175111466,2014_2016
no_distance,tai_an_shi,FoM,0.18602474804561825,2014_2016
no_distance,tai_an_shi,Change_ratio,0.39143562761250894,2014_2016
no_distance,tai_an_shi,Overal_Acc,0.9164260084305248,2014_2016
no_distance,tai_zhou_shi,FoM,0.27634231029086864,2014_2016
no_distance,tai_zhou_shi,Change_ratio,0.6467252431235702,2014_2016
no_distance,tai_zhou_shi,Overal_Acc,0.8635655888831955,2014_2016
no_distance,luo_yang_shi,FoM,0.24886614547870625,2014_2016
no_distance,luo_yang_shi,Change_ratio,0.5375189111975243,2014_2016
no_distance,luo_yang_shi,Overal_Acc,0.9604622534755495,2014_2016
no_distance,ji_nan_shi,FoM,0.14571775590278158,2014_2016
no_distance,ji_nan_shi,Change_ratio,0.29148257093371777,2014_2016
no_distance,ji_nan_shi,Overal_Acc,0.9327639110926709,2014_2016
no_distance,ji_ning_shi,FoM,0.17252498066155714,2014_2016
no_distance,ji_ning_shi,Change_ratio,0.32603385241456445,2014_2016
no_distance,ji_ning_shi,Overal_Acc,0.9282275752803119,2014_2016
